# kind,quest_id,creature_entry,display_id,x,y,z,orientation
objective,325,0,0,-10330,623,0,0
objective,327,0,0,-5622,-4249,0,0
objective,332,0,0,-8885,676,0,0
objective,333,0,0,-8778,713,0,0
objective,334,0,0,-8962,809,0,0
objective,337,0,0,-10251,142,0,0
objective,343,0,0,-8346,384,0,0
objective,344,0,0,-8875,-186,0,0
objective,345,0,0,-9279,-2269,0,0
objective,346,0,0,-8623,767,0,0
objective,347,0,0,-8892,-1933,0,0
objective,350,0,0,-8854,576,0,0
objective,353,0,0,-4826,-2677,0,0
objective,354,0,0,2952,964,0,0
objective,355,0,0,2306,265,0,0
objective,356,0,0,2016,-518,0,0
objective,357,0,0,2569,-38,0,0
objective,358,0,0,2552,411,0,0
objective,359,0,0,2022,74,0,0
objective,360,0,0,2306,265,0,0
objective,361,0,0,2253,251,0,0
objective,362,0,0,2632,899,0,0
objective,363,0,0,1843,1640,0,0
objective,364,0,0,1907,1456,0,0
objective,365,0,0,2351,1325,0,0
objective,366,0,0,2575,-48,0,0
objective,367,0,0,2259,347,0,0
objective,368,0,0,3055,-384,0,0
objective,369,0,0,2350,-1114,0,0
objective,370,0,0,1795,721,0,0
objective,371,0,0,2146,-528,0,0
objective,372,0,0,3080,-560,0,0
objective,373,0,0,-8550,720,0,0
objective,374,0,0,3102,-582,0,0
objective,375,0,0,2113,296,0,0
objective,376,0,0,2098,1584,0,0
objective,380,0,0,2136,1652,0,0
objective,381,0,0,1748,1282,0,0
objective,382,0,0,1764,1384,0,0
objective,383,0,0,1764,1384,0,0
objective,384,0,0,-5617,-749,0,0
objective,385,0,0,-5183,-3549,0,0
objective,389,0,0,-8792,817,0,0
objective,391,0,0,-8792,817,0,0
objective,392,0,0,-8550,720,0,0
objective,393,0,0,-8815,362,0,0
objective,394,0,0,-8815,362,0,0
objective,395,0,0,-8550,720,0,0
objective,396,0,0,-8441,333,0,0
objective,398,0,0,2911,383,0,0
objective,399,0,0,-10672,1748,0,0
objective,400,0,0,-5489,-682,0,0
objective,401,0,0,-10574,-1127,0,0
objective,402,0,0,-10574,-1127,0,0
objective,403,0,0,-5607,-548,0,0
objective,404,0,0,2441,487,0,0
objective,405,0,0,1766,67,0,0
objective,407,0,0,2292,233,0,0
objective,408,0,0,2936,537,0,0
objective,409,0,0,2471,15,0,0
objective,410,0,0,2485,22,0,0
objective,411,0,0,1766,67,0,0
objective,412,0,0,-5057,418,0,0
objective,413,0,0,-5480,-2447,0,0
objective,414,0,0,-5402,-2895,0,0
objective,415,0,0,-5378,315,0,0
objective,416,0,0,-4669,-3115,0,0
objective,417,0,0,-5117,-2056,0,0
objective,418,0,0,-5749,-3283,0,0
objective,419,0,0,-5065,-2122,0,0
objective,420,0,0,-5644,-499,0,0
objective,421,0,0,1101,1081,0,0
objective,422,0,0,866,1231,0,0
objective,423,0,0,866,1500,0,0
objective,424,0,0,411,990,0,0
objective,425,0,0,1277,1286,0,0
objective,426,0,0,2850,717,0,0
objective,427,0,0,2398,1349,0,0
objective,428,0,0,1291,1205,0,0
objective,429,0,0,-715,1347,0,0
objective,430,0,0,1314,1206,0,0
objective,431,0,0,2572,-47,0,0
objective,432,0,0,-5634,-1806,0,0
objective,433,0,0,-5600,-1856,0,0
objective,434,0,0,-8854,576,0,0
objective,435,0,0,1291,1205,0,0
objective,436,0,0,-5714,-3784,0,0
objective,437,0,0,1074,1543,0,0
objective,438,0,0,690,996,0,0
objective,439,0,0,522,1626,0,0
objective,440,0,0,2306,265,0,0
objective,441,0,0,1604,278,0,0
objective,442,0,0,1004,690,0,0
objective,443,0,0,632,522,0,0
objective,444,0,0,1766,67,0,0
objective,445,0,0,522,1652,0,0
objective,446,0,0,522,1652,0,0
objective,447,0,0,1114,1249,0,0
objective,448,0,0,522,1626,0,0
objective,449,0,0,522,1626,0,0
objective,450,0,0,-382,1645,0,0
objective,451,0,0,597,397,0,0
objective,452,0,0,-416,1497,0,0
objective,453,0,0,-10732,337,0,0
objective,454,0,0,-5765,-3434,0,0
objective,455,0,0,-4314,-2521,0,0
objective,456,0,0,10447,535,0,0
objective,457,0,0,10515,585,0,0
objective,458,0,0,10298,875,0,0
objective,459,0,0,10266,943,0,0
objective,460,0,0,632,522,0,0
objective,461,0,0,972,705,0,0
objective,462,0,0,-4207,-2377,0,0
objective,463,0,0,-3263,-2719,0,0
objective,466,0,0,-5473,-642,0,0
objective,467,0,0,-5473,-642,0,0
objective,468,0,0,-4679,-2695,0,0
objective,469,0,0,-3684,-742,0,0
objective,470,0,0,-2821,-2382,0,0
objective,471,0,0,-3783,-1217,0,0
objective,475,0,0,9845,441,0,0
objective,476,0,0,9888,966,0,0
objective,477,0,0,-22,1355,0,0
objective,478,0,0,521,1603,0,0
objective,479,0,0,-176,769,0,0
objective,480,0,0,-133,787,0,0
objective,481,0,0,553,1593,0,0
objective,482,0,0,521,1603,0,0
objective,483,0,0,9882,1490,0,0
objective,484,0,0,-3378,-1279,0,0
objective,486,0,0,9100,1839,0,0
objective,487,0,0,9986,1350,0,0
objective,488,0,0,9449,582,0,0
objective,489,0,0,9718,750,0,0
objective,490,0,0,10029,233,0,0
objective,491,0,0,1766,67,0,0
objective,492,0,0,2289,234,0,0
objective,493,0,0,-7,-899,0,0
objective,494,0,0,-33,-928,0,0
objective,496,0,0,-18,-916,0,0
objective,497,0,0,-41,-957,0,0
objective,498,0,0,-485,-1344,0,0
objective,499,0,0,-9,-902,0,0
objective,516,0,0,-354,897,0,0
objective,526,0,0,-3915,-949,0,0
objective,527,0,0,-448,-98,0,0
objective,528,0,0,-590,-108,0,0
objective,529,0,0,-548,39,0,0
objective,530,0,0,-705,1575,0,0
objective,531,0,0,-5612,-3008,0,0
objective,532,0,0,-488,117,0,0
objective,538,0,0,-818,-552,0,0
objective,539,0,0,-795,68,0,0
objective,540,0,0,484,-778,0,0
objective,541,0,0,-1335,-1263,0,0
objective,542,0,0,-8346,384,0,0
objective,546,0,0,-544,-121,0,0
objective,549,0,0,-683,-1081,0,0
objective,550,0,0,1288,334,0,0
objective,566,0,0,-33,-928,0,0
objective,567,0,0,-505,122,0,0
objective,579,0,0,-8345,419,0,0
objective,590,0,0,2127,1305,0,0
objective,593,0,0,-13650,-270,0,0
objective,619,0,0,-14452,495,0,0
objective,729,0,0,4679,602,0,0
objective,730,0,0,6506,489,0,0
objective,731,0,0,6506,489,0,0
objective,740,0,0,-5065,-1289,0,0
objective,741,0,0,9642,2608,0,0
objective,742,0,0,2311,-2555,0,0
objective,743,0,0,-2716,-1449,0,0
objective,744,0,0,-1117,383,0,0
objective,745,0,0,-2451,216,0,0
objective,746,0,0,-1885,282,0,0
objective,747,0,0,-3215,-749,0,0
objective,748,0,0,-2450,-1050,0,0
objective,749,0,0,-1923,-713,0,0
objective,750,0,0,-3430,-931,0,0
objective,751,0,0,-2299,-595,0,0
objective,752,0,0,-3053,-522,0,0
objective,753,0,0,-3067,-539,0,0
objective,754,0,0,-2341,-445,0,0
objective,755,0,0,-3430,-139,0,0
objective,756,0,0,-2450,-1050,0,0
objective,757,0,0,-2938,-1347,0,0
objective,758,0,0,-2341,-445,0,0
objective,759,0,0,-2449,-1450,0,0
objective,760,0,0,-2341,-445,0,0
objective,761,0,0,-2649,-1150,0,0
objective,763,0,0,-2334,-393,0,0
objective,764,0,0,-1605,-1395,0,0
objective,765,0,0,-1757,-1287,0,0
objective,766,0,0,-2450,-1050,0,0
objective,767,0,0,-2243,-406,0,0
objective,768,0,0,-1161,53,0,0
objective,769,0,0,-1161,53,0,0
objective,770,0,0,-2336,-354,0,0
objective,771,0,0,-1827,-268,0,0
objective,772,0,0,-1509,367,0,0
objective,773,0,0,-993,-1109,0,0
objective,774,0,0,-2336,-354,0,0
objective,775,0,0,-1210,-113,0,0
objective,776,0,0,-912,-477,0,0
objective,780,0,0,-2942,-1323,0,0
objective,781,0,0,-2878,-222,0,0
objective,783,0,0,-8903,-163,0,0
objective,784,0,0,-282,-5181,0,0
objective,785,0,0,-774,-4830,0,0
objective,786,0,0,-1057,-4596,0,0
objective,787,0,0,-600,-4186,0,0
objective,788,0,0,-483,-4453,0,0
objective,789,0,0,-449,-4480,0,0
objective,790,0,0,-566,-4100,0,0
objective,791,0,0,-1000,-4766,0,0
objective,792,0,0,-210,-4447,0,0
objective,794,0,0,-167,-4355,0,0
objective,798,0,0,-12441,215,0,0
objective,799,0,0,-12441,215,0,0
objective,800,0,0,2055,242,0,0
objective,801,0,0,2055,242,0,0
objective,804,0,0,-600,-4186,0,0
objective,805,0,0,-826,-4921,0,0
objective,806,0,0,869,-4189,0,0
objective,807,0,0,287,-4725,0,0
objective,808,0,0,-1287,-5530,0,0
objective,809,0,0,256,-3694,0,0
objective,810,0,0,1805,-4285,0,0
objective,811,0,0,1805,-4285,0,0
objective,812,0,0,1232,-4123,0,0
objective,813,0,0,851,-3918,0,0
objective,814,0,0,312,-4665,0,0
objective,815,0,0,-672,-5648,0,0
objective,816,0,0,1247,-3918,0,0
objective,817,0,0,-1350,-5216,0,0
objective,818,0,0,-616,-5552,0,0
objective,819,0,0,-981,-3686,0,0
objective,820,0,0,-814,-4921,0,0
objective,821,0,0,-650,-3715,0,0
objective,822,0,0,-3584,-2482,0,0
objective,823,0,0,287,-4725,0,0
objective,825,0,0,-80,-5386,0,0
objective,826,0,0,-1135,-5587,0,0
objective,827,0,0,1463,-4871,0,0
objective,828,0,0,1102,-4945,0,0
objective,829,0,0,1801,-4375,0,0
objective,830,0,0,275,-4709,0,0
objective,831,0,0,1939,-4184,0,0
objective,832,0,0,1801,-4375,0,0
objective,833,0,0,-991,-1156,0,0
objective,834,0,0,829,-4696,0,0
objective,835,0,0,847,-4819,0,0
objective,837,0,0,83,-4651,0,0
objective,840,0,0,303,-3686,0,0
objective,842,0,0,-482,-2670,0,0
objective,843,0,0,-4198,-2284,0,0
objective,844,0,0,-717,-3950,0,0
objective,845,0,0,-216,-2184,0,0
objective,846,0,0,-4070,-2419,0,0
objective,848,0,0,26,-2005,0,0
objective,849,0,0,-4173,-2137,0,0
objective,850,0,0,23,-1716,0,0
objective,851,0,0,-1211,-2726,0,0
objective,852,0,0,-882,-2053,0,0
objective,853,0,0,-995,279,0,0
objective,854,0,0,-473,-2596,0,0
objective,855,0,0,-1150,-3198,0,0
objective,858,0,0,1020,-3080,0,0
objective,859,0,0,-902,-3759,0,0
objective,860,0,0,-482,-2670,0,0
objective,861,0,0,-1084,-1150,0,0
objective,862,0,0,-4070,-2421,0,0
objective,863,0,0,-902,-3759,0,0
objective,865,0,0,705,-3581,0,0
objective,866,0,0,-929,-3697,0,0
objective,867,0,0,332,-1620,0,0
objective,868,0,0,-3112,-2283,0,0
objective,869,0,0,-1050,-2417,0,0
objective,870,0,0,90,-2049,0,0
objective,871,0,0,-165,-3038,0,0
objective,872,0,0,-41,-3420,0,0
objective,873,0,0,-1351,-4048,0,0
objective,874,0,0,-1351,-4048,0,0
objective,875,0,0,567,-1460,0,0
objective,876,0,0,790,-1346,0,0
objective,877,0,0,-1276,-3012,0,0
objective,878,0,0,-1951,-2215,0,0
objective,879,0,0,-3764,-1833,0,0
objective,880,0,0,-1127,-2248,0,0
objective,881,0,0,454,-3036,0,0
objective,882,0,0,-435,-3428,0,0
objective,883,0,0,-1717,-2052,0,0
objective,884,0,0,-2515,-2384,0,0
objective,885,0,0,-3450,-1918,0,0
objective,886,0,0,-545,-2673,0,0
objective,887,0,0,-1540,-3910,0,0
objective,888,0,0,-1740,-3724,0,0
objective,889,0,0,-2034,-2821,0,0
objective,890,0,0,-986,-3797,0,0
objective,891,0,0,-2080,-3644,0,0
objective,892,0,0,-836,-3729,0,0
objective,893,0,0,-3813,-1983,0,0
objective,894,0,0,826,-2687,0,0
objective,895,0,0,-836,-3729,0,0
objective,896,0,0,1401,-3687,0,0
objective,897,0,0,-2383,-1923,0,0
objective,898,0,0,-1025,-3689,0,0
objective,899,0,0,-2034,-2821,0,0
objective,900,0,0,831,-2680,0,0
objective,901,0,0,910,-2732,0,0
objective,902,0,0,-902,-3759,0,0
objective,903,0,0,-739,-3444,0,0
objective,904,0,0,-2383,-1923,0,0
objective,905,0,0,-1502,-2707,0,0
objective,906,0,0,-3831,-1445,0,0
objective,907,0,0,-2249,-2751,0,0
objective,910,0,0,-998,-3822,0,0
objective,911,0,0,1261,-2224,0,0
objective,912,0,0,-5833,-2603,0,0
objective,913,0,0,-3461,-2402,0,0
objective,914,0,0,-1070,-273,0,0
objective,916,0,0,10719,816,0,0
objective,917,0,0,10932,912,0,0
objective,918,0,0,9501,649,0,0
objective,919,0,0,9508,649,0,0
objective,920,0,0,10493,807,0,0
objective,921,0,0,10493,807,0,0
objective,922,0,0,9501,649,0,0
objective,923,0,0,10930,1522,0,0
objective,924,0,0,324,-2239,0,0
objective,926,0,0,259,-3694,0,0
objective,927,0,0,10832,1575,0,0
objective,928,0,0,9737,956,0,0
objective,929,0,0,9737,956,0,0
objective,930,0,0,9507,714,0,0
objective,931,0,0,9507,714,0,0
objective,932,0,0,10131,1191,0,0
objective,933,0,0,9737,956,0,0
objective,934,0,0,9737,956,0,0
objective,935,0,0,10175,2568,0,0
objective,937,0,0,10386,1848,0,0
objective,938,0,0,10665,1864,0,0
objective,940,0,0,10175,2568,0,0
objective,941,0,0,9502,721,0,0
objective,942,0,0,-3814,-838,0,0
objective,943,0,0,-3313,-1923,0,0
objective,944,0,0,4508,313,0,0
objective,945,0,0,4524,263,0,0
objective,947,0,0,6858,-795,0,0
objective,948,0,0,5002,89,0,0
objective,949,0,0,4576,417,0,0
objective,950,0,0,5002,89,0,0
objective,951,0,0,7395,-1123,0,0
objective,952,0,0,5002,89,0,0
objective,953,0,0,5771,106,0,0
objective,954,0,0,6749,49,0,0
objective,955,0,0,6732,-220,0,0
objective,956,0,0,6712,-200,0,0
objective,957,0,0,5634,166,0,0
objective,958,0,0,5689,57,0,0
objective,959,0,0,-659,-2008,0,0
objective,960,0,0,5002,89,0,0
objective,961,0,0,5002,89,0,0
objective,962,0,0,-669,-2345,0,0
objective,963,0,0,5760,190,0,0
objective,965,0,0,7247,-659,0,0
objective,966,0,0,7215,-849,0,0
objective,967,0,0,3185,189,0,0
objective,968,0,0,-4599,-1115,0,0
objective,970,0,0,3550,-179,0,0
objective,971,0,0,-4599,-1115,0,0
objective,972,0,0,-1345,-4048,0,0
objective,973,0,0,2340,242,0,0
objective,976,0,0,3185,189,0,0
objective,981,0,0,3185,189,0,0
objective,982,0,0,7076,437,0,0
objective,983,0,0,5384,519,0,0
objective,984,0,0,5980,263,0,0
objective,985,0,0,5874,307,0,0
objective,986,0,0,4765,-7,0,0
objective,988,0,0,4608,-6,0,0
objective,989,0,0,4608,-6,0,0
objective,990,0,0,2767,-412,0,0
objective,991,0,0,3046,529,0,0
objective,993,0,0,4608,-6,0,0
objective,994,0,0,4774,210,0,0
objective,995,0,0,6435,363,0,0
objective,997,0,0,9507,714,0,0
objective,999,0,0,-135,125,0,0
objective,1001,0,0,7118,317,0,0
objective,1002,0,0,7260,-418,0,0
objective,1003,0,0,4765,-7,0,0
objective,1007,0,0,3880,881,0,0
objective,1008,0,0,4118,1214,0,0
objective,1009,0,0,4163,1324,0,0
objective,1010,0,0,3783,-178,0,0
objective,1013,0,0,1529,358,0,0
objective,1014,0,0,553,1593,0,0
objective,1016,0,0,1916,-1315,0,0
objective,1017,0,0,319,-2264,0,0
objective,1020,0,0,2682,-455,0,0
objective,1023,0,0,3049,450,0,0
objective,1024,0,0,2894,-1386,0,0
objective,1025,0,0,2260,-1244,0,0
objective,1026,0,0,3312,-1438,0,0
objective,1027,0,0,2894,-1386,0,0
objective,1028,0,0,2782,-1550,0,0
objective,1029,0,0,2767,-412,0,0
objective,1030,0,0,1787,-1232,0,0
objective,1033,0,0,2682,-455,0,0
objective,1034,0,0,2094,-268,0,0
objective,1035,0,0,1515,-2144,0,0
objective,1045,0,0,1613,-1457,0,0
objective,1046,0,0,2767,-412,0,0
objective,1054,0,0,3277,-584,0,0
objective,1055,0,0,2894,-1386,0,0
objective,1056,0,0,2653,1434,0,0
objective,1057,0,0,824,1516,0,0
objective,1058,0,0,2449,1282,0,0
objective,1059,0,0,-4524,-788,0,0
objective,1060,0,0,-272,-394,0,0
objective,1061,0,0,-271,-950,0,0
objective,1062,0,0,989,-420,0,0
objective,1063,0,0,-1065,-212,0,0
objective,1064,0,0,-995,279,0,0
objective,1065,0,0,-7,-899,0,0
objective,1066,0,0,-464,-1604,0,0
objective,1067,0,0,-995,279,0,0
objective,1068,0,0,1400,-43,0,0
objective,1069,0,0,587,559,0,0
objective,1070,0,0,740,321,0,0
objective,1071,0,0,1118,-416,0,0
objective,1072,0,0,-4843,-1284,0,0
objective,1073,0,0,-4669,-3115,0,0
objective,1074,0,0,730,340,0,0
objective,1075,0,0,-8997,800,0,0
objective,1076,0,0,-10216,889,0,0
objective,1077,0,0,730,340,0,0
objective,1078,0,0,-8999,802,0,0
objective,1079,0,0,1245,18,0,0
objective,1080,0,0,986,-390,0,0
objective,1081,0,0,9663,2525,0,0
objective,1082,0,0,2759,-312,0,0
objective,1083,0,0,585,1450,0,0
objective,1085,0,0,730,340,0,0
objective,1086,0,0,1435,14,0,0
objective,1087,0,0,2548,1384,0,0
objective,1088,0,0,949,1002,0,0
objective,1089,0,0,2547,1998,0,0
objective,1090,0,0,963,-315,0,0
objective,1091,0,0,740,321,0,0
objective,1092,0,0,878,365,0,0
objective,1093,0,0,1179,131,0,0
objective,1094,0,0,-902,-3759,0,0
objective,1095,0,0,878,365,0,0
objective,1096,0,0,1624,151,0,0
objective,1097,0,0,-8387,685,0,0
objective,1103,0,0,430,1882,0,0
objective,1130,0,0,-1413,-126,0,0
objective,1131,0,0,-1413,-126,0,0
objective,1132,0,0,6483,730,0,0
objective,1133,0,0,2796,-299,0,0
objective,1134,0,0,2796,-299,0,0
objective,1138,0,0,7519,-615,0,0
objective,1140,0,0,2482,-2142,0,0
objective,1141,0,0,6371,577,0,0
objective,1143,0,0,7183,-728,0,0
objective,1167,0,0,7247,-659,0,0
objective,1195,0,0,-1208,-57,0,0
objective,1196,0,0,-5484,-2463,0,0
objective,1197,0,0,-4890,-2282,0,0
objective,1198,0,0,4138,899,0,0
objective,1199,0,0,10069,2354,0,0
objective,1200,0,0,10066,2344,0,0
objective,1221,0,0,-930,-3693,0,0
objective,1275,0,0,4254,666,0,0
objective,1290,0,0,1569,-4386,0,0
objective,1338,0,0,-8427,600,0,0
objective,1339,0,0,-4826,-2677,0,0
objective,1358,0,0,-425,-2590,0,0
objective,1359,0,0,1443,392,0,0
objective,1390,0,0,-4056,-2712,0,0
objective,1442,0,0,4254,666,0,0
objective,1443,0,0,-3149,-2887,0,0
objective,1462,0,0,-2882,-250,0,0
objective,1463,0,0,-630,-4205,0,0
objective,1464,0,0,-270,-4001,0,0
objective,1470,0,0,1897,1473,0,0
objective,1471,0,0,1705,41,0,0
objective,1472,0,0,1783,60,0,0
objective,1473,0,0,1802,726,0,0
objective,1474,0,0,1705,41,0,0
objective,1476,0,0,1712,57,0,0
objective,1478,0,0,1712,57,0,0
objective,1479,0,0,9933,2500,0,0
objective,1483,0,0,878,365,0,0
objective,1485,0,0,-210,-4447,0,0
objective,1486,0,0,-624,-2383,0,0
objective,1487,0,0,-28,84,0,0
objective,1489,0,0,-1049,-304,0,0
objective,1490,0,0,-1070,-273,0,0
objective,1491,0,0,-552,-2291,0,0
objective,1492,0,0,-986,-3797,0,0
objective,1498,0,0,960,-4270,0,0
objective,1499,0,0,-629,-4228,0,0
objective,1500,0,0,-135,125,0,0
objective,1501,0,0,1464,-4692,0,0
objective,1502,0,0,-438,-3176,0,0
objective,1503,0,0,-188,-2955,0,0
objective,1504,0,0,1850,-4357,0,0
objective,1505,0,0,186,-3597,0,0
objective,1506,0,0,1850,-4357,0,0
objective,1507,0,0,1840,-4341,0,0
objective,1508,0,0,1718,-4200,0,0
objective,1509,0,0,-436,-2639,0,0
objective,1510,0,0,-181,-331,0,0
objective,1511,0,0,-2392,-1899,0,0
objective,1512,0,0,1850,-4357,0,0
objective,1513,0,0,1806,-4374,0,0
objective,1515,0,0,-1623,-1765,0,0
objective,1516,0,0,-139,-4370,0,0
objective,1517,0,0,-878,-4290,0,0
objective,1518,0,0,-630,-4205,0,0
objective,1519,0,0,-2938,-1347,0,0
objective,1520,0,0,-3032,-718,0,0
objective,1521,0,0,-2882,-250,0,0
objective,1522,0,0,265,-3037,0,0
objective,1523,0,0,265,-3037,0,0
objective,1524,0,0,-270,-4001,0,0
objective,1525,0,0,-165,-3038,0,0
objective,1526,0,0,-244,-4019,0,0
objective,1527,0,0,265,-3037,0,0
objective,1528,0,0,-1345,-4048,0,0
objective,1529,0,0,-1345,-4048,0,0
objective,1530,0,0,-3618,-1777,0,0
objective,1534,0,0,-3618,-1777,0,0
objective,1535,0,0,-3618,-1777,0,0
objective,1536,0,0,-3618,-1777,0,0
objective,1558,0,0,-4746,-3313,0,0
objective,1578,0,0,-5855,-2647,0,0
objective,1579,0,0,6406,520,0,0
objective,1580,0,0,6406,520,0,0
objective,1581,0,0,9872,959,0,0
objective,1582,0,0,10081,2257,0,0
objective,1598,0,0,-8957,-433,0,0
objective,1599,0,0,-6491,298,0,0
objective,1618,0,0,-9259,-2243,0,0
objective,1638,0,0,-8613,383,0,0
objective,1639,0,0,-8604,389,0,0
objective,1640,0,0,-8604,389,0,0
objective,1641,0,0,-8546,846,0,0
objective,1642,0,0,-8546,846,0,0
objective,1643,0,0,-8832,614,0,0
objective,1644,0,0,-9866,-223,0,0
objective,1645,0,0,-4634,-932,0,0
objective,1646,0,0,-4634,-932,0,0
objective,1647,0,0,-4896,-898,0,0
objective,1648,0,0,-4896,-898,0,0
objective,1649,0,0,-8546,846,0,0
objective,1650,0,0,-11471,1546,0,0
objective,1651,0,0,-11471,1510,0,0
objective,1652,0,0,-8546,846,0,0
objective,1653,0,0,-5089,-783,0,0
objective,1654,0,0,-5089,-783,0,0
objective,1655,0,0,-4885,-3969,0,0
objective,1656,0,0,-2365,-347,0,0
objective,1665,0,0,-8613,383,0,0
objective,1666,0,0,-9545,-1401,0,0
objective,1667,0,0,-9765,-1565,0,0
objective,1678,0,0,-5775,437,0,0
objective,1679,0,0,-5046,-1273,0,0
objective,1680,0,0,-4793,-1098,0,0
objective,1681,0,0,-5918,-2038,0,0
objective,1682,0,0,-4793,-1098,0,0
objective,1683,0,0,9676,1410,0,0
objective,1684,0,0,9994,2332,0,0
objective,1685,0,0,-8983,1042,0,0
objective,1686,0,0,6356,723,0,0
objective,1687,0,0,-11400,1945,0,0
objective,1688,0,0,-9806,-927,0,0
objective,1689,0,0,-8973,1043,0,0
objective,1692,0,0,9918,2309,0,0
objective,1693,0,0,9918,2309,0,0
objective,1698,0,0,-9223,-2148,0,0
objective,1699,0,0,-8933,-2009,0,0
objective,1700,0,0,-8387,685,0,0
objective,1701,0,0,-8427,600,0,0
objective,1702,0,0,-8427,600,0,0
objective,1703,0,0,9918,2309,0,0
objective,1704,0,0,-4812,-1251,0,0
objective,1705,0,0,-10215,-849,0,0
objective,1706,0,0,-8387,685,0,0
objective,1708,0,0,-4812,-1251,0,0
objective,1709,0,0,-4812,-1251,0,0
objective,1710,0,0,9918,2309,0,0
objective,1711,0,0,9918,2309,0,0
objective,1715,0,0,-8983,1042,0,0
objective,1716,0,0,-2245,-2374,0,0
objective,1717,0,0,-8983,1042,0,0
objective,1738,0,0,3461,-118,0,0
objective,1739,0,0,-8973,1043,0,0
objective,1740,0,0,-2253,-2374,0,0
objective,1778,0,0,-4634,-932,0,0
objective,1779,0,0,-4613,-900,0,0
objective,1780,0,0,-8546,846,0,0
objective,1781,0,0,-8517,862,0,0
objective,1782,0,0,-8427,600,0,0
objective,1783,0,0,-5784,-2055,0,0
objective,1784,0,0,-5885,-2047,0,0
objective,1785,0,0,-4634,-932,0,0
objective,1786,0,0,-9130,-984,0,0
objective,1787,0,0,-9352,504,0,0
objective,1788,0,0,-8546,846,0,0
objective,1789,0,0,-4634,-932,0,0
objective,1790,0,0,-8546,846,0,0
objective,1793,0,0,-8546,846,0,0
objective,1794,0,0,-4634,-932,0,0
objective,1800,0,0,1642,239,0,0
objective,1806,0,0,-5089,-783,0,0
objective,1818,0,0,2288,403,0,0
objective,1819,0,0,2390,336,0,0
objective,1820,0,0,2262,244,0,0
objective,1821,0,0,3064,698,0,0
objective,1822,0,0,2262,244,0,0
objective,1823,0,0,-2402,-1904,0,0
objective,1824,0,0,-3082,-2382,0,0
objective,1825,0,0,-438,-3176,0,0
objective,1838,0,0,-438,-3176,0,0
objective,1839,0,0,-812,-4940,0,0
objective,1840,0,0,-1240,111,0,0
objective,1841,0,0,1627,277,0,0
objective,1842,0,0,-812,-4940,0,0
objective,1843,0,0,-812,-4940,0,0
objective,1844,0,0,-1240,111,0,0
objective,1845,0,0,-1240,111,0,0
objective,1846,0,0,1627,277,0,0
objective,1847,0,0,1627,277,0,0
objective,1848,0,0,-438,-3176,0,0
objective,1858,0,0,1773,-4280,0,0
objective,1859,0,0,1773,-4280,0,0
objective,1860,0,0,-8990,862,0,0
objective,1861,0,0,-8990,862,0,0
objective,1879,0,0,-4613,-929,0,0
objective,1880,0,0,-5073,437,0,0
objective,1881,0,0,1814,56,0,0
objective,1882,0,0,1970,-473,0,0
objective,1883,0,0,-839,-4940,0,0
objective,1884,0,0,-1159,-5586,0,0
objective,1885,0,0,1436,72,0,0
objective,1886,0,0,550,1455,0,0
objective,1898,0,0,1389,347,0,0
objective,1899,0,0,1385,342,0,0
objective,1919,0,0,-8990,862,0,0
objective,1920,0,0,-8995,865,0,0
objective,1921,0,0,-4967,-3007,0,0
objective,1941,0,0,-8963,822,0,0
objective,1959,0,0,1814,56,0,0
objective,1960,0,0,1815,51,0,0
objective,1961,0,0,16,667,0,0
objective,1962,0,0,1681,194,0,0
objective,1963,0,0,-1360,-3910,0,0
objective,1978,0,0,1385,342,0,0
objective,1998,0,0,716,948,0,0
objective,1999,0,0,-160,774,0,0
objective,2000,0,0,608,-4896,0,0
objective,2018,0,0,1096,-3050,0,0
objective,2019,0,0,1773,-4280,0,0
objective,2020,0,0,1351,-3641,0,0
objective,2038,0,0,-5041,-3338,0,0
objective,2039,0,0,-5369,-3747,0,0
objective,2040,0,0,-8391,635,0,0
objective,2041,0,0,-8391,635,0,0
objective,2078,0,0,7535,-714,0,0
objective,2098,0,0,4760,100,0,0
objective,2118,0,0,5347,19,0,0
objective,2138,0,0,5347,19,0,0
objective,2139,0,0,6663,-430,0,0
objective,2158,0,0,-9463,16,0,0
objective,2159,0,0,9802,983,0,0
objective,2160,0,0,-5591,-523,0,0
objective,2161,0,0,340,-4686,0,0
objective,2178,0,0,5333,33,0,0
objective,2205,0,0,-8815,362,0,0
objective,2206,0,0,-9952,-133,0,0
objective,2218,0,0,-4648,-1124,0,0
objective,2238,0,0,-5337,563,0,0
objective,2239,0,0,-4648,-1124,0,0
objective,2241,0,0,10084,2547,0,0
objective,2242,0,0,11056,1925,0,0
objective,2259,0,0,10055,2573,0,0
objective,2260,0,0,-8820,363,0,0
objective,2281,0,0,-9328,-2180,0,0
objective,2282,0,0,-9222,-2701,0,0
objective,2298,0,0,-8820,363,0,0
objective,2299,0,0,-4648,-1124,0,0
objective,2300,0,0,-8820,363,0,0
objective,2358,0,0,-9816,-3260,0,0
objective,2359,0,0,-8815,362,0,0
objective,2360,0,0,-11035,619,0,0
objective,2378,0,0,1771,-4284,0,0
objective,2379,0,0,1779,-4280,0,0
objective,2380,0,0,1771,-4284,0,0
objective,2381,0,0,-841,-3768,0,0
objective,2382,0,0,-841,-3768,0,0
objective,2383,0,0,-639,-4230,0,0
